118.201.224.174 - - [20/Feb/2024:00:02:56 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 52 "https://amici.com.sg/wp-admin/post.php?post=2618&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
114.119.152.231 - - [20/Feb/2024:00:02:56 +0800] "GET /cljkiqumfpevafahzmjxzgqlwnxibndn/bSS-Cartera-Corta-de-Cuero-Delgada-de-ZQ-New-Wallet-Cartera-de-Color-impactante-de-Moda-Juv-independenciajudicial-17333411.html HTTP/1.1" 301 162 "http://www.amici.com.sg/cljkiqumfpevafahzmjxzgqlwnxibndn/whZ-ACME-45-Mochila--H1505D3456-independenciajudicial-17249641.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "10.179.80.198"
114.119.152.231 - - [20/Feb/2024:00:02:56 +0800] "GET /cljkiqumfpevafahzmjxzgqlwnxibndn/bSS-Cartera-Corta-de-Cuero-Delgada-de-ZQ-New-Wallet-Cartera-de-Color-impactante-de-Moda-Juv-independenciajudicial-17333411.html HTTP/1.1" 301 5 "http://www.amici.com.sg/cljkiqumfpevafahzmjxzgqlwnxibndn/whZ-ACME-45-Mochila--H1505D3456-independenciajudicial-17249641.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
114.119.152.231 - - [20/Feb/2024:00:02:58 +0800] "GET /cljkiqumfpevafahzmjxzgqlwnxibndn/bSS-Cartera-Corta-de-Cuero-Delgada-de-ZQ-New-Wallet-Cartera-de-Color-impactante-de-Moda-Juv-independenciajudicial-17333411.html HTTP/1.1" 404 190063 "http://www.amici.com.sg/cljkiqumfpevafahzmjxzgqlwnxibndn/whZ-ACME-45-Mochila--H1505D3456-independenciajudicial-17249641.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
118.201.224.174 - - [20/Feb/2024:00:03:12 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 52 "https://amici.com.sg/wp-admin/post.php?post=2618&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
47.128.208.92 - - [20/Feb/2024:00:03:20 +0800] "POST /wp-cron.php?doing_wp_cron=1708358600.7351119518280029296875 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
119.74.250.245 - - [20/Feb/2024:00:03:20 +0800] "GET / HTTP/2.0" 301 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
119.74.250.245 - - [20/Feb/2024:00:03:22 +0800] "GET / HTTP/2.0" 200 109802 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
119.74.250.245 - - [20/Feb/2024:00:03:24 +0800] "POST /?wc-ajax=get_refreshed_fragments HTTP/2.0" 200 568 "https://amici.com.sg/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
119.74.250.245 - - [20/Feb/2024:00:03:24 +0800] "POST /wp-json/cleantalk-antispam/v1/apbct_get_pixel_url HTTP/2.0" 200 77 "https://amici.com.sg/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
119.74.250.245 - - [20/Feb/2024:00:03:25 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 300 "https://amici.com.sg/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
119.74.250.245 - - [20/Feb/2024:00:03:25 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 300 "https://amici.com.sg/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
47.128.208.92 - - [20/Feb/2024:00:03:50 +0800] "POST /wp-cron.php?doing_wp_cron=1708358630.9287800788879394531250 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
118.201.224.174 - - [20/Feb/2024:00:03:51 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 52 "https://amici.com.sg/wp-admin/post.php?post=2618&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
119.74.250.245 - - [20/Feb/2024:00:03:52 +0800] "GET /product/asian-buffet/ HTTP/2.0" 200 126938 "https://amici.com.sg/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
192.0.82.55 - - [20/Feb/2024:00:04:31 +0800] "HEAD / HTTP/1.1" 200 0 "-" "jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:32 +0800] "GET /wp-login.php HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:35 +0800] "GET /wp-login.php HTTP/1.1" 200 4371 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:35 +0800] "GET /?author=1 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:38 +0800] "GET /?author=1 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:38 +0800] "GET /?author=2 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:39 +0800] "GET /?author=2 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:39 +0800] "GET /?author=3 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:40 +0800] "GET /?author=3 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:40 +0800] "GET /?author=4 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:40 +0800] "GET /?author=4 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:40 +0800] "GET /?author=5 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:40 +0800] "GET /?author=5 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:40 +0800] "GET /?author=6 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:41 +0800] "GET /?author=6 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:41 +0800] "GET /?author=7 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
119.74.250.245 - - [20/Feb/2024:00:04:43 +0800] "GET / HTTP/2.0" 200 109802 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36" "-"
47.128.208.92 - - [20/Feb/2024:00:04:44 +0800] "POST /wp-cron.php?doing_wp_cron=1708358684.1740839481353759765625 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
182.43.64.48 - - [20/Feb/2024:00:04:44 +0800] "GET /?author=7 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:44 +0800] "GET /?author=8 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:44 +0800] "GET /?author=8 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:44 +0800] "GET /?author=9 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:44 +0800] "GET /?author=9 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:45 +0800] "GET /?author=10 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
47.128.208.92 - - [20/Feb/2024:00:04:45 +0800] "POST /wp-cron.php?doing_wp_cron=1708358685.3277070522308349609375 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
182.43.64.48 - - [20/Feb/2024:00:04:45 +0800] "GET /?author=10 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:45 +0800] "GET /?author=11 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:45 +0800] "GET /?author=11 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:45 +0800] "GET /?author=12 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:46 +0800] "GET /?author=12 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:46 +0800] "GET /?author=13 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:46 +0800] "GET /?author=13 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:46 +0800] "GET /?author=14 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
47.128.208.92 - - [20/Feb/2024:00:04:48 +0800] "POST /wp-cron.php?doing_wp_cron=1708358688.1433889865875244140625 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
182.43.64.48 - - [20/Feb/2024:00:04:48 +0800] "GET /?author=14 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:48 +0800] "GET /?author=15 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:48 +0800] "GET /?author=15 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:48 +0800] "GET /?author=16 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:48 +0800] "GET /?author=16 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:49 +0800] "GET /?author=17 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:49 +0800] "GET /?author=17 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:50 +0800] "GET /?author=18 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:51 +0800] "GET /?author=18 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:51 +0800] "GET /?author=19 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:53 +0800] "GET /?author=19 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:54 +0800] "GET /?author=20 HTTP/1.1" 301 162 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
182.43.64.48 - - [20/Feb/2024:00:04:54 +0800] "GET /?author=20 HTTP/1.1" 404 31 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)" "-"
47.128.208.92 - - [20/Feb/2024:00:05:52 +0800] "POST /wp-cron.php?doing_wp_cron=1708358752.0100541114807128906250 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
118.201.224.174 - - [20/Feb/2024:00:05:52 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 52 "https://amici.com.sg/wp-admin/post.php?post=2618&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
47.128.208.92 - - [20/Feb/2024:00:07:41 +0800] "POST /wp-cron.php?doing_wp_cron=1708358861.1866331100463867187500 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
182.253.58.87 - - [20/Feb/2024:00:07:41 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 51 "https://amici.com.sg/wp-admin/edit.php?post_type=page&paged=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
182.253.58.87 - - [20/Feb/2024:00:07:41 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 51 "https://amici.com.sg/wp-admin/admin.php?page=e-form-submissions" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
47.128.208.92 - - [20/Feb/2024:00:07:53 +0800] "POST /wp-cron.php?doing_wp_cron=1708358872.9602899551391601562500 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
118.201.224.174 - - [20/Feb/2024:00:07:53 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 52 "https://amici.com.sg/wp-admin/post.php?post=2618&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
192.0.82.55 - - [20/Feb/2024:00:09:32 +0800] "HEAD / HTTP/1.1" 200 0 "-" "jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)" "-"
47.128.208.92 - - [20/Feb/2024:00:12:09 +0800] "POST /wp-cron.php?doing_wp_cron=1708359129.8516819477081298828125 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
118.201.224.174 - - [20/Feb/2024:00:12:10 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 52 "https://amici.com.sg/wp-admin/post.php?post=2618&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
52.167.144.176 - - [20/Feb/2024:00:12:15 +0800] "GET /our-venue/ HTTP/2.0" 200 192823 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" "-"
47.128.208.92 - - [20/Feb/2024:00:12:51 +0800] "POST /wp-cron.php?doing_wp_cron=1708359171.2782258987426757812500 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
47.128.208.92 - - [20/Feb/2024:00:12:51 +0800] "POST /wp-cron.php?doing_wp_cron=1708359171.2782258987426757812500 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
182.253.58.87 - - [20/Feb/2024:00:12:51 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 51 "https://amici.com.sg/wp-admin/admin.php?page=e-form-submissions" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
182.253.58.87 - - [20/Feb/2024:00:12:51 +0800] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 51 "https://amici.com.sg/wp-admin/edit.php?post_type=page&paged=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
192.0.82.55 - - [20/Feb/2024:00:14:32 +0800] "HEAD / HTTP/1.1" 200 0 "-" "jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)" "-"
47.128.208.92 - - [20/Feb/2024:00:14:35 +0800] "POST /wp-cron.php?doing_wp_cron=1708359275.0855369567871093750000 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
17.241.219.172 - - [20/Feb/2024:00:14:35 +0800] "GET /robots.txt HTTP/1.1" 301 5 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "-"
17.241.219.202 - - [20/Feb/2024:00:14:36 +0800] "GET /robots.txt HTTP/1.1" 200 124 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "-"
17.241.219.172 - - [20/Feb/2024:00:14:36 +0800] "GET /buffet/oriental-buffet/oriental-buffet-a HTTP/1.1" 301 5 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "-"
17.241.219.202 - - [20/Feb/2024:00:14:38 +0800] "GET /buffet/oriental-buffet/oriental-buffet-a HTTP/1.1" 404 189728 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "-"
47.128.208.92 - - [20/Feb/2024:00:15:54 +0800] "POST /wp-cron.php?doing_wp_cron=1708359354.4086549282073974609375 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
47.128.59.74 - - [20/Feb/2024:00:15:54 +0800] "GET /index.php?route=product/manufacturer/info&manufacturer_id=1&sort=p.model&order=DESC&limit=25&page=4 HTTP/2.0" 301 0 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)" "-"
47.128.59.74 - - [20/Feb/2024:00:15:56 +0800] "GET /?route=product/manufacturer/info&manufacturer_id=1&sort=p.model&order=DESC&limit=25&page=4 HTTP/2.0" 200 189366 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)" "-"
114.119.153.138 - - [20/Feb/2024:00:16:10 +0800] "GET /product/bespoke-wedding-asian-fine-dining/ HTTP/1.1" 200 212779 "https://amici.com.sg/product-category/baby-shower/?ucterms=product_cat~baby-shower" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
47.128.208.92 - - [20/Feb/2024:00:16:53 +0800] "POST /wp-cron.php?doing_wp_cron=1708359413.0101358890533447265625 HTTP/1.1" 200 11 "-" "WordPress/6.4.3; https://amici.com.sg" "-"
